IRC,FULLBRANDNAME,GenericCode,LicenseOwnerCompanyName,LicenseOwnerCompanyNationalId,PackageCount,GTIN,ErxCode,Action
7956754816653879,RANICID SOLUTION ORAL 75 mg/5mL 240 mL,10188,دارو سازی سها,10860112294,1,06260154300287,65322,
3700641339422656,RANITIDINE SOLUTION ORAL 75 mg/5mL 240 mL,10188,البرز دارو,10861412626,1,06260152422004,65321,
2401239987344150,RANITIDINE SOLUTION ORAL 75 mg/5mL 240 mL,10188,داروسازی تولید دارو,10102901102,1,06260803062412,65321,
2584125934583399,RANITIDINE SOHA SOLUTION ORAL 75 mg/5mL 240 mL,10188,دارو سازی سها,10860112294,1,06260154311115,65321,
2217081715069779,RANITIDINE-ALHAVI SOLUTION ORAL 75 mg/5mL 240 mL,10188,الحاوی,10100428084,1,06260171300680,65321,
5168504557182214,RANITIDINE EMAD SOLUTION ORAL 75 mg/5mL 240 mL,10188,عماد درمان پارس,10861393627,1,06260349401102,65321,
1158379344697114,RANITIDINE EMAD SOLUTION ORAL 75 mg/5mL 240 mL,10188,عماد درمان پارس,10861393627,1,06260349400761,65321,
8519950967728160,SUFIJECT INJECTION PARENTERAL 5 ug/1mL 2 mL,10214,داروسازی ابوریحان,10100402567,5,06260164619669,65324,
4628997937482582,SUFENTANIL MYLAN INJECTION PARENTERAL 5 ug/1mL 2 mL,10214,گسترش بازرگانی دارو درمان پارس,10103916603,1,03400956460189,65323,
3226280511046555,SUFENTANIL INJECTION PARENTERAL 5 ug/1mL 2 mL,10214,کارخانجات دارو پخش,10101823437,10,06260132425629,65323,
3635872992871523,SUFENTANIL INJECTION PARENTERAL 5 ug/1mL 5 mL,10216,کارخانجات دارو پخش,10101823437,10,06260132425643,65325,
4402573319368894,SUFIJECT INJECTION PARENTERAL 5 ug/1mL 5 mL,10216,داروسازی ابوریحان,10100402567,5,06260164619676,65326,
6449125464048101,AFICLOSONE LOTION TOPICAL 1 %/0.05 % 30 mL,10284,ایران آوند فر,10100850086,1,06261124020129,65328,
9732366036615045,CLOTRIMAZOLE/BETAMETHASONE-BEHVAZAN LOTION TOPICAL 1 %/0.05 % 30 mL,10284,دارو سازی بهوزان,10100690039,1,06260160500701,65327,
7626868540994422,CLOTRISON LOTION TOPICAL 1 %/0.05 % 30 mL,10284,ایران ناژو,10100916041,1,06260094301078,65329,
4470685257143519,CLOTRIMAZOLE/BETAMETHASONE-BEHVAZAN LOTION TOPICAL 1 %/0.05 % 30 mL,10284,دارو سازی بهوزان,10100690039,1,06260160530197,65327,
8423779816989275,BETACLOZAN LOTION TOPICAL 1 %/0.05 % 30 mL,10284,دارو سازی بهوزان,10100690039,1,06260160501531,73025,
7092071117772048,CLOTRISON LOTION TOPICAL 1 %/0.05 % 30 mL,10284,ایران ناژو,10100916041,1,06260094360150,65329,
4305099482825476,GARDISUN INJECTION PARENTERAL 0.5 mL,10319,بیوسان فارمد,10320825770,1,06262776200365,74019,New
6754616248295155,PAPILLOGUARD4 INJECTION PARENTERAL 0.5 mL,10319,نیواد فارمد سلامت,14007883964,1,06262347100049,74018,New
3776577399594193,PAPILLOGUARD4 INJECTION PARENTERAL 0.5 mL,10319,نیواد فارمد سلامت,14007883964,1,06262347100001,74018,New
9120672754275471,GARDASIL INJECTION PARENTERAL 0.5 mL,10319,بهستان دارو,10102165778,1,06260505617392,65331,
1975151925165427,GARDASIL INJECTION PARENTERAL 0.5 mL,10319,بازرگانی سها کیش,10861533808,1,06262116440994,65331,
0686168400284336,BIOPIPRAZOLE TABLET ORAL 5 mg,10392,باختر  بیوشیمی,10660031275,60,06260483514119,65336,
5067621544138549,ARIFY TABLET ORAL 5 mg,10392,کیش مدیفارم,10861529740,30,06260509300559,65334,
8207074629068141,ARIPIFY TABLET ORAL 5 mg,10392,دارو سازی تهران دارو,10100254685,30,06260153910074,72345,
5057380693653854,BIOPIPRAZOLE TABLET ORAL 5 mg,10392,باختر  بیوشیمی,10660031275,60,06260483501034,65336,
7828862642008763,ABILIZOL TABLET ORAL 5 mg,10392,سبحان دارو,10102402553,30,06260538411684,65333,
9710198691982996,ABILIZOL TABLET ORAL 5 mg,10392,سبحان دارو,10102402553,30,06260538400633,65333,
3735109151852336,ARIPIPRAZOLE-ABIDI TABLET ORAL 5 mg,10392,داروسازی دکتر عبیدی,10100621228,30,06260154600646,65332,
8318934925341756,SEROZOL TABLET ORAL 5 mg,10392,داروسازی تهران شیمی,10100348754,30,06260136665687,65337,
4476937318374560,ABILIZOL TABLET ORAL 5 mg,10392,سبحان دارو,10102402553,30,06260538401449,65333,
7010404065479423,ARIPIPRAZOLE TABLET ORAL 5 mg,10392,صنعتی کیمیدارو,10861824398,50,06260182900527,65332,
4255265593864854,ARIPIPRAZOLE TABLET ORAL 5 mg,10392,داروسازی امین,10260063258,100,06260154967541,65332,
9801454192919850,ARIZOVER TABLET ORAL 5 mg,10392,اکتوورکو,10100594148,28,06260574301444,65335,
6299132475201935,ARIPIPRAZOLE TABLET ORAL 5 mg,10392,داروسازی امین,10260063258,100,06260154903037,65332,
0344530605306165,VIOBION INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,داروسازی زهراوی,10102328820,1,06260155900165,65346,
5316843187302589,VIOBION INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,داروسازی زهراوی,10102328820,10,06260155900165,65346,
6926842698201213,NEUROTAMINE INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,داروسازی کاسپین تأمین,10100929813,50,06260157701845,65342,
9688228484863057,NEUROVIM INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,البرز دارو,10861412626,10,06260152434106,70063,
9310884542172859,NEUROTAMINE INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,داروسازی کاسپین تأمین,10100929813,5,06260157700350,65342,
2649185850257560,TRIBITEX INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,داروسازی اکسیر,10100999659,10,06260153014109,68902,
3262066186005543,BENOUROVIT INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,ایران هورمون,10100387260,10,06260155200715,65339,
3921660058477362,RAVIT-B INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,داروسازی رها اصفهان,10260402162,5,06260616502396,65345,
1351039919424039,RAVIT-B INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,داروسازی رها اصفهان,10260402162,10,06260616501344,65345,
1229236014654371,VITAMIN B1/B6/B12 INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,کارخانجات دارو پخش,10101823437,1,06260132431163,65338,
3249607672465925,NOROBIT INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,صنعتی کیمیدارو,10861824398,10,06260182900138,65344,
9902861966500069,VITAMIN B1/B6/B12 INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,کارخانجات دارو پخش,10101823437,1,06260132425520,65338,
5172577475938473,VITAMIN B1/B6/B12 INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,البرز دارو,10861412626,10,06260152431020,65338,
9451712675137241,DIPITRIVIT INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,کارخانجات دارو پخش,10101823437,10,06260132431385,65340,
9437843949575742,ACTOBION INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,اکتوورکو,10100594148,3,06260574302748,71081,
4515869634718615,NOROBIT INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,صنعتی کیمیدارو,10861824398,5,06260182922017,65344,
6055708970399501,NOROBIT INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,صنعتی کیمیدارو,10861824398,3,06260182922024,65344,
8082788544506197,DIPITRIVIT INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,کارخانجات دارو پخش,10101823437,100,06260132433181,65340,
6457987339168094,TRIBITEX INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,داروسازی اکسیر,10100999659,10,06260153098611,68902,
6158119649528080,NEUROTAMINE INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,داروسازی کاسپین تأمین,10100929813,25,06260157702033,65342,
9743914683886697,NEUROTRIVIT INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,دارو سازی اسوه,10861651780,10,06260174451044,65343,
7517936838415135,NEUROTRIVIT INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,دارو سازی اسوه,10861651780,10,06260174450047,65343,
2662211376524461,NEUROBION INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,اکتوورکو,10100594148,3,06260574300966,65341,
8170334180573236,NEUROTAMINE INJECTION PARENTERAL 100 mg/100 mg/1000 ug/3mL,10427,داروسازی کاسپین تأمین,10100929813,20,06260157702026,65342,
6495530864759646,EPRINE INJECTION PARENTERAL 0.1 mg/1mL 10 mL,10484,فرفیون دارو,14009599816,5,08904519427711,73157,
4220470980578297,DILUTE ADRENALINE INJECTION PARENTERAL 0.1 mg/1mL 10 mL,10484,اوزان,10100509215,1,08904448301762,73400,
0360708087829724,EPINEPHRINE INJECTION PARENTERAL 0.1 mg/1mL 10 mL,10484,کارخانجات دارو پخش,10101823437,5,06260132424011,65347,
7134892362217306,EPINEPHRINE INJECTION PARENTERAL 0.1 mg/1mL 10 mL,10484,کارخانجات دارو پخش,10101823437,5,06260132436625,65347,
9657359835090208,"TEICOPLANIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 400 mg",10488,رویان دارو,10480096022,1,06260595303274,65348,New
9560505724257640,"TEICOMIX INJECTION, POWDER, FOR SOLUTION PARENTERAL 400 mg",10488,رستا ژن دارو,14003836734,1,06263131900005,65351,New
9208301911264016,"TEICOPLANIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 400 mg",10488,داروسازی جابرابن حیان,10100339921,1,06260155755833,65348,
5520550039708060,"TEICOPLANIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 400 mg",10488,داروسازی اکسیر,10100999659,1,06260153059988,65348,
3220881405576773,"TEICOPLANIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 400 mg",10488,داروسازی جابرابن حیان,10100339921,1,06260155755703,65348,
2766029429701384,"TEICOPLANIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 400 mg",10488,آفا شیمی,10100768330,1,06260283801358,65348,
1710937723778109,"TEICOPLANIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 400 mg",10488,داروسازی اکسیر,10100999659,1,06260153070426,65348,
1202166946159907,"TEICOMIX INJECTION, POWDER, FOR SOLUTION PARENTERAL 400 mg",10488,رستا ژن دارو,14003836734,1,06263131900029,65351,
3487374872481527,"TEICOPLANIN-ARANG INJECTION, POWDER, FOR SOLUTION PARENTERAL 400 mg",10488,دارو درمان آرنگ,14004333701,1,06263544200488,72821,
9880012669215926,"TICOCIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 400 mg",10488,کیمیا آرا هرم,10103279782,1,08901117200678,65352,
4231856220776681,"EXIPLANIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 400 mg",10488,داروسازی اکسیر,10100999659,20,06260153001017,65349,
6651751764622987,"EXIPLANIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 400 mg",10488,داروسازی اکسیر,10100999659,1,06260153097164,65349,
9484231987401590,"TARGOCID INJECTION, POWDER, FOR SOLUTION PARENTERAL 400 mg",10488,کوبل دارو,10102363667,1,05015265300159,65350,
3803418256462330,"SIMETHICONE CAPSULE, LIQUID FILLED ORAL 125 mg",10541,دارو سازی یاس کویر میبد,10861048220,100,06262258800588,68907,Update
1380088255456097,"DIMETHICONE CAPSULE, LIQUID FILLED ORAL 125 mg",10541,دارو سازی تهران دارو,10100254685,30,06260153909825,68907,
5930845821180031,"DIMETHICONE CAPSULE, LIQUID FILLED ORAL 125 mg",10541,دارو سازی تهران دارو,10100254685,60,06260153909849,68907,
6762742663061914,"DIMETHICONE CAPSULE, LIQUID FILLED ORAL 125 mg",10541,دارو سازی تهران دارو,10100254685,60,06260153906381,68907,
7056590036112619,"SIMOTEX CAPSULE, LIQUID FILLED ORAL 125 mg",10541,داروسازی جابرابن حیان,10100339921,50,06260155709812,68912,
9267978686880413,"SIMETHICONE-HAKIM CAPSULE, LIQUID FILLED ORAL 125 mg",10541,دارو سازی حکیم,10100359861,100,06260155804999,68907,
7964070634115782,"FLATUGEL CAPSULE, LIQUID FILLED ORAL 125 mg",10541,داروسازی دانا,10860393596,100,06260156709095,68910,
7686816468897370,"FLATUGEL CAPSULE, LIQUID FILLED ORAL 125 mg",10541,داروسازی دانا,10860393596,20,06260156710480,68910,
6490641623502173,"D-GAS CAPSULE, LIQUID FILLED ORAL 125 mg",10541,داروسازی زهراوی,10102328820,100,06260155970427,68909,
5085660634045596,"SIMETHICONE (DIMETHICONE ACTIVATED) CAPSULE, LIQUID FILLED ORAL 125 mg",10541,یاسین شفا هامون,10103624951,100,06260064200769,68907,
8266921020220793,OXYCODONE TABLET ORAL 5 mg,10635,دارو سازی تهران دارو,10100254685,30,06260153910982,65357,
7155084870479450,FANCODONE TABLET ORAL 5 mg,10635,فن آوریهای نوین دارویی آتیه,10320821947,30,06268785800251,71747,
9272539635186145,OXYCODONE SOHA TABLET ORAL 5 mg,10635,دارو سازی سها,10860112294,30,06260154312600,65357,
1344066130962500,OXYCODONE TABLET ORAL 5 mg,10635,تولید مواد اولیه داروپخش,10101725603,30,06260877200499,65357,
4402126452574396,OXYCODONE TABLET ORAL 5 mg,10635,داروسازی فاران شیمی,10820019485,30,06265030100302,65357,
6848719203791365,OXIDON TABLET ORAL 5 mg,10635,داروسازی رها اصفهان,10260402162,1,06260616501528,65359,
2989613922978468,OXIDON TABLET ORAL 5 mg,10635,داروسازی رها اصفهان,10260402162,30,06260616503096,65359,
1631831640712336,FAROXY TABLET ORAL 5 mg,10635,داروسازی فاران شیمی,10820019485,60,06265030100005,65358,
4223285659341743,FAROXY TABLET ORAL 5 mg,10635,داروسازی فاران شیمی,10820019485,30,06265030100685,65358,
8060022811491493,OXIDON TABLET ORAL 5 mg,10635,داروسازی رها اصفهان,10260402162,30,06260616503089,65359,
4895466236794423,AMLODIPINE TABLET ORAL 2.5 mg,10665,داروسازی جالینوس,10100744488,100,06260164703399,68200,
8945652918843520,VASOACT TABLET ORAL 10 mg,10666,آفا شیمی,10100768330,100,06260283801334,69369,
8019830471926819,ENALAPRIL TABLET ORAL 10 mg,10666,آفا شیمی,10100768330,100,06260283801075,65360,
8665065591745404,ENALAPRIL-ABIDI TABLET ORAL 10 mg,10666,داروسازی دکتر عبیدی,10100621228,100,06260154600240,65360,
7484342960711056,ENALAPRIL TABLET ORAL 10 mg,10666,دارو سازی تهران دارو,10100254685,100,06260153905278,65360,
5297101938330755,VASOACT TABLET ORAL 10 mg,10666,آفا شیمی,10100768330,100,06260283801549,69369,
2836464951609708,VARENICLINE TABLET ORAL 1 mg,10674,لابراتوارهای رازک,10860385410,30,06260154206657,65361,
8983337877037754,CHAMPIX TABLET ORAL 1 mg,10674,بهستان دارو,10102165778,56,06260505690890,65362,
0690869937829486,CHAMPIX TABLET ORAL 1 mg,10674,بهستان دارو,10102165778,56,06260505690890,65362,
9837408955776405,VARENICLINE TABLET ORAL 1 mg,10674,داروسازی کوثر,10100634702,56,06260140100082,65361,
7848561878357814,VARENICLINE TABLET ORAL 1 mg,10674,داروسازی کوثر,10100634702,56,06260140121193,65361,
1106756137414493,VARNEX TABLET ORAL 1 mg,10674,سبحان دارو,10102402553,30,06260538412971,70064,
2349484949723725,VARENICLINE TABLET ORAL 1 mg,10674,لابراتوارهای شهردارو,10100384423,30,06260195223026,65361,
1089972894288618,CHAMPIX TABLET ORAL 0.5 mg,10675,بهستان دارو,10102165778,25,06260505690760,65364,
3211124929198887,VARENICLINE TABLET ORAL 0.5 mg,10675,لابراتوارهای شهردارو,10100384423,30,06260195223033,65363,
9911992595888289,VARENICLINE TABLET ORAL 0.5 mg,10675,لابراتوارهای رازک,10860385410,10,06260154206275,65363,
8111917739248161,CHAMPIX TABLET ORAL 0.5 mg,10675,بهستان دارو,10102165778,25,06260505690760,65364,
9297653411529709,"GLATIRAMER INJECTION, SOLUTION PARENTERAL 20 mg/1mL",10683,فارناک گستر,10103774741,1,06261649300058,65365,
6931105644861201,"GLATZI INJECTION, SOLUTION PARENTERAL 20 mg/1mL",10683,زیست دارو دانش,10102973602,6,06262431800060,65368,
0664982943465920,"GLAMER INJECTION, SOLUTION PARENTERAL 20 mg/1mL",10683,روناک,10102401208,28,06260624100478,65367,
6619604510993258,"CASPIRAMER INJECTION, SOLUTION PARENTERAL 20 mg/1mL",10683,داروسازی کاسپین تأمین,10100929813,2,06260157701982,69370,
8783036316760758,"GLAXIR INJECTION, SOLUTION PARENTERAL 20 mg/1mL",10683,داروسازی اکسیر,10100999659,30,06260153098888,69371,
7149402035254480,"CINNOMER INJECTION, SOLUTION PARENTERAL 20 mg/1mL",10683,تحقیقاتی وتولیدی سینا ژن,10101478992,30,06260626400743,65366,
9510125984515249,"GLATIRAMER INJECTION, SOLUTION PARENTERAL 20 mg/1mL",10683,داروسازی کاسپین تأمین,10100929813,2,06260157700497,65365,
9870076595949276,"ACTIRAMER INJECTION, SOLUTION PARENTERAL 20 mg/1mL",10683,اکتوورکو,10100594148,28,06260574301536,69681,
5530343161847728,"OSVIMER INJECTION, SOLUTION PARENTERAL 20 mg/1mL",10683,دارو سازی اسوه,10861651780,7,06260174450382,69682,
1756241713510054,"GLATIRAMER INJECTION, SOLUTION PARENTERAL 20 mg/1mL",10683,البرز دارو,10861412626,2,06260152432010,65365,
3232097274818491,"GLATIRAMER INJECTION, SOLUTION PARENTERAL 20 mg/1mL",10683,البرز دارو,10861412626,2,06260152433130,65365,
4104864658822348,AMLODIPINE TABLET ORAL 10 mg,10691,داروسازی جالینوس,10100744488,100,06260164703412,65369,
5039556219281662,AMLODIPINE TABLET ORAL 10 mg,10691,لابراتوارهای شهردارو,10100384423,100,06260195221312,65369,
2128254251168953,AMLOGIN TABLET ORAL 10 mg,10691,داروسازی ثنامد,10102692980,100,06262663103434,65370,
5360231079579168,AMLOGIN TABLET ORAL 10 mg,10691,داروسازی ثنامد,10102692980,100,06262663100235,65370,
2703151452826820,AMLOTED TABLET ORAL 10 mg,10691,دارو سازی تهران دارو,10100254685,100,06260153905285,65371,
1188238083829192,LIDOCAINE KIAN SPRAY TOPICAL 10 mg/1{dose} 65 mL,10726,کیان پلیمر آناهید,10590031943,1,06269403300375,67622,New
1244610516935868,LIDOCAINE KIAN SPRAY TOPICAL 10 mg/1{dose} 65 mL,10726,کیان پلیمر آناهید,10590031943,1,06269403300368,67622,New
5168780555561155,LIDOCAINE KIAN SPRAY TOPICAL 10 mg/1{dose} 65 mL,10726,کیان پلیمر آناهید,10590031943,1,06269403300382,67622,New
5494738717149637,LIDOCAINE KIAN SPRAY TOPICAL 10 mg/1{dose} 65 mL,10726,کیان پلیمر آناهید,10590031943,1,06269403300351,67622,New
8203403990754224,OPTIMAX SPRAY TOPICAL 10 mg/1{dose} 65 mL,10726,آراسته گستران پاسارگاد,10320547320,1,06262738900074,65372,
7608956178512561,OPTIMAX SPRAY TOPICAL 10 mg/1{dose} 65 mL,10726,آراسته گستران پاسارگاد,10320547320,1,06262738900012,65372,
3695762214931734,POWERMAN DELTAZEX SPRAY TOPICAL 10 mg/1{dose} 65 mL,10726,دلتا دارو,10103856890,1,06260721800455,65373,
5586657559350087,OPTIMAX SPRAY TOPICAL 10 mg/1{dose} 65 mL,10726,آراسته گستران پاسارگاد,10320547320,1,06262738900081,65372,
4188533693179424,OPTIMAX SPRAY TOPICAL 10 mg/1{dose} 65 mL,10726,آراسته گستران پاسارگاد,10320547320,1,06262738900043,65372,
5125823148198801,OPTIMAX SPRAY TOPICAL 10 mg/1{dose} 65 mL,10726,آراسته گستران پاسارگاد,10320547320,1,06262738900067,65372,
9406003637871335,OPTIMAX SPRAY TOPICAL 10 mg/1{dose} 65 mL,10726,آراسته گستران پاسارگاد,10320547320,1,06262738900050,65372,
9404824757319780,LIDOCAINE KIAN SPRAY TOPICAL 10 mg/1{dose} 65 mL,10726,کیان پلیمر آناهید,10590031943,1,06269403300399,67622,
6346209994522995,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,داروسازی جابرابن حیان,10100339921,10,06260155769052,65374,
5112803911450121,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,رضا دارو پارس,10530350246,1,05060061160117,65374,
6710930755541128,"COLYTEX INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,دارو درمان آرنگ,14004333701,10,06263544200167,68719,
4540534950536033,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,تامین آوا سلامت,14005328560,1,08470007109723,65374,
4335276463327542,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,فارماشیمی,10100369224,10,05060535620000,65374,
2208300078172251,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,یارا طب خاورمیانه,10103242005,10,05060061160117,65374,
3764974653477371,"REZIMIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,مد آرمان فن آور,10320606686,10,06263895700019,65379,
8435785084033217,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,رضا دارو پارس,10530350246,1,05036376224639,65374,
2782548435844945,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,رضا دارو پارس,10530350246,1,05060061160117,65374,
4994634550854828,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,یارا طب خاورمیانه,10103242005,1,05060061160117,65374,
4255179677591825,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,یارا طب خاورمیانه,10103242005,1,05060061160117,65374,
5289194367917789,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,تامین آوا سلامت,14005328560,1,08470007109723,65374,
7912472568435793,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,دارو گستران مبین,10103699392,1,05060061160117,65374,
5913446322106371,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,یارا طب خاورمیانه,10103242005,1,05060061160117,65374,
2314330275571449,"COLISTIMETATO INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,پویش دارو گستر برتر فارس,10530509337,1,08470008381852,65375,
5637154779307538,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,روناک,10102401208,10,06260624100683,65374,
7122952927466211,"COLOMYCIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,اوزان,10100509215,1,06261417100200,65378,
5758533464537753,"COLOMYCIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,سینا پیشگام دارو نوین,10320470145,1,05014398151003,65378,
1649114026833306,"COLISTIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,مهبان دارو گستر پارس,14004090730,1,05014398151003,65377,
8075295324458590,"COLISTIMETHATE G.E.S INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,گروه صنعتی بازرگانی ایران اروپا,10101431449,10,08470008381852,65374,
4594032461349878,"COLISTIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,شهاب درمان,10320531144,1,05060061160117,65377,
6293249176963225,"COLISTIN GENERIS INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,دارو درمان سلامت پارس,14006447686,10,03052890870000,65376,
8624688068142394,"COLISTIMETATO INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,پویش دارو گستر برتر فارس,10530509337,1,08470007009054,65375,
3926441154784826,"COLISTIMETHATE G.E.S INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,گروه صنعتی بازرگانی ایران اروپا,10101431449,10,06263606200043,65374,
6327047715670046,"COLISTIMETHATE LABOSUAN INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,خدمات دارویی رضوی,10380026657,1,06263406500077,65374,
1011203570971548,"COLISTIMETHATE SODIUM INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,کارخانجات دارو پخش,10101823437,1,06260132433778,65374,
9552854522432398,"COLISTIMETHATE SODIUM HIKMA INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,فرنوش داروطب,10102481510,10,05600276562193,65374,
7617348772628235,"COLISTIMETHATE SODIUM HIKMA INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,فرنوش داروطب,10102481510,1,05600276562186,65374,
8475114922884414,"COLISTIMETHATE SODIUM-EXIR INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,داروسازی اکسیر,10100999659,10,06260153097010,65374,
1379738059298255,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,یارا طب خاورمیانه,10103242005,1,05060061160117,65374,
6400100679220069,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,تامین آوا سلامت,14005328560,1,08470007109723,65374,
8554561695154849,"COLY-MATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,داروسازی جابرابن حیان,10100339921,10,06260155700604,70985,
5439039320673945,"COLISTIMETHATE SODIUM INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,رویان دارو,10480096022,10,06260595303281,65374,
2925228524610559,"CLOVENT INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,داروسازی اکسیر,10100999659,12,06260153001420,69683,
6924765155558351,"CLOVENT INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,داروسازی اکسیر,10100999659,10,06260153098581,69683,
7401581498450287,"COLISTIMETHATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,فارماشیمی,10100369224,10,05060535620000,65374,
6758476665426063,"COLISTIMETHATE XELLIA INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,تامین آوا سلامت,14005328560,1,08470007003991,65374,
7993714728362331,"COLISTIMETHATE XELLIA INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,تامین آوا سلامت,14005328560,1,08470007109723,65374,
4828635575355996,"COLISTIMETHATE SODIUM INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000000 [iU]",10730,داروسازی دانا,10860393596,10,06260156712378,65374,
2332065617836056,"CIPROFLOXACIN INJECTION, SOLUTION INTRAVENOUS 2 mg/1mL 100 mL",10757,شیراز سرم,10530242441,1,06262553400131,65380,
4705699246357930,"CIPROFLOXACIN IN DEXTROSE INJECTION, SOLUTION INTRAVENOUS 2 mg/1mL 100 mL",10757,داروسازی ثامن,10380192267,1,06260183850036,65380,
6354423287361204,"CIPROFLOXACIN IN DEXTROSE INJECTION, SOLUTION INTRAVENOUS 2 mg/1mL 100 mL",10757,داروسازی ثامن,10380192267,1,06260183823450,65380,
