IRC,ATCCode,FullEnBrandName,LicenseOwnerName,LicenseOwnerNationalCode,ErxCode,PackageCount,GTIN,ACTION
6970554872217827,,PROKID POUYA+D3 DROPS ORAL 15 mL,گسترش میلاد  فارمد ,10320325710,92769,15,6264487500062,Old
9406899743219593,,PROKID POUYA DROPS ORAL 15 mL,گسترش میلاد  فارمد ,10320325710,92770,1,6264487500055,Old
4430724453409935,,PROLYTE POWDER ORAL 15 mL,گروه مشاوران پارسین سلامت ماد,14004246282,92771,10,6269617400021,Old
2340603647061422,,PROMMUNE SYRUP ORAL 125 mL,گیاهان سبز زندگی,10101908439,92772,1,6260465257010,Old
9965443728529360,,PROPACK AMIN POWDER ORAL 1 g,داروسازی امین,10260063258,92773,15,6260154903464,Old
2189078998879525,,PROPOLIS PLUS SUPPLUS MEDS SYRUP ORAL 120 mL,لابراتوارهای داروهای گیاهی طبیعت زنده,10101750412,92774,1,6260374027612,Old
3974295983441395,,PROSNIL SYRUP ORAL 120 mL,نیل فارمد,14007001703,92775,1,6269637000362,Old
7663842381404075,,PROSPAN SYRUP ORAL 100 mL,بهستان بهداشت,10102853835,92776,1,6260602701352,Old
9025753152654462,,PROSPAN SYRUP ORAL 100 mL,بهستان بهداشت,10102853835,92776,1,6260602701611,Old
2638658572446535,,PROSPIM SYRUP ORAL 120 mL,دارو سازی حکیم,10100359861,92777,1,6260155803688,Old
5682193047128053,,PROSTATAN DROPS ORAL 30 mL,گل دارو,10100931371,92778,1,6260232310047,Old
6246014721303602,,PROTECT POUYA DROPS ORAL 15 mL,گسترش میلاد  فارمد ,10320325710,92780,1,6264487500185,Old
2211083054217969,,PRUSPITAN SYRUP ORAL 120 mL,لابراتوارهای رازک,10860385410,92781,1,6260154204851,Old
4912222295759550,,PRUSPITAN SYRUP ORAL 120 mL,لابراتوارهای رازک,10860385410,92781,1,6260154202383,Old
6643040776426922,,PSOSRAM CREAM TOPICAL 80 g,مام اصفهان,10260256185,92782,1,6262931900024,Old
6182488642451593,,PSYLLIUM PARTH KIMIA POWDER ORAL 7 g,داروسازی پارت کیمیا گرگان,10700114025,92783,1,6260613300223,Old
9707469794525658,,PSYLLIUM POWDER ORAL 10 g,پور سینا,10100471534,92784,7,6260161060730,Old
1598901481384019,,PSYLLIUM POWDER ORAL 10 g,ایران داروک,10100876173,92784,7,6260503200077,Old
1329755775432308,,PSYLLIUM POWDER ORAL 10 g,ایران داروک,10100876173,92784,7,6260503201265,Old
1118143174671912,,PSYLLIUM POWDER ORAL 10 g,ایران داروک,10100876173,92784,7,6260503201258,Old
0315327194024430,,PSYLLIUM POWDER ORAL 10 g,ایران داروک,10100876173,92784,7,6260503201241,Old
2571113197310430,,QUICK FIBRE PLUS POWDER ORAL,اکسیر طب پرنیان,14006568872,92785,1,6269541900581,Old
1611412410972930,,RAHA SOLUTION ORAL 120 mL,گل دارو,10100931371,92786,1,6260232313017,Old
2507353517959255,,RAHAMIN OINTMENT TOPICAL 30 g,داروسازی رها اصفهان,10260402162,92787,1,6260616500965,Old
4698196454984214,,RAHAMIN OINTMENT TOPICAL 50 g,داروسازی رها اصفهان,10260402162,92788,1,6260616502532,Old
5907238761760354,,RAMNOFLOR DROPS ORAL 5 mL,فرا دارو فن آور مهر,14005804900,92789,1,6269366900070,Old
3604897182920296,,RAZ SINA 11 POWDER ORAL 100 g,اکسیر راز سینا,10320607220,92790,1,6263432265261,Old
2037849943639198,,RAZ SINA 11 POWDER ORAL 100 g,اکسیر راز سینا,10320607220,92790,1,6263432200057,Old
8474096543596828,,RAZ SINA 20 POWDER ORAL 100 g,اکسیر راز سینا,10320607220,92791,1,6263432200125,Old
6935524513129043,,RAZ SINA 20 POWDER ORAL 100 g,اکسیر راز سینا,10320607220,92791,1,6263432287492,New
8927597854299911,,RAZ SINA 3 POWDER ORAL 100 g,اکسیر راز سینا,10320607220,92792,1,6263432200118,Old
1741132131575263,,RAZ SINA 3 POWDER ORAL 100 g,اکسیر راز سینا,10320607220,92792,1,6263432215150,Old
7830237099234128,,RAZAK IMPOHERB POWDER ORAL 2 g,جهاد دانشگاهی,14001906001,92793,20,6262223500543,Old
8148000514524777,,RAZAN SLIMMING PATCH TOPICAL,رازان فارمد ایرانیان,10103932841,92794,30,6263952700044,Update
2653687894208417,,RAZIANEH IMPOHERB POWDER ORAL 2 g,جهاد دانشگاهی,14001906001,92795,20,6262223500567,Old
6502178663995149,,RAZIYANEH GOLCHAI POWDER ORAL 2 g,گلچای,10100185683,92796,1,6260236310210,Old
3115423325826914,,REAPPET SYRUP ORAL 120 mL,رضا دارو البرز,14007764064,92797,1,6262350900025,Old
6833707185731418,,REAPPET SYRUP ORAL 120 mL,رضا دارو البرز,14007764064,92797,1,6262350900162,Old
1604062827024458,,REAPPET SYRUP ORAL 120 mL,رضا دارو البرز,14007764064,92797,1,6262350900117,Old
2283606163261890,,RECOLIC SYRUP ORAL 120 mL,نو تک فار,10320600467,92798,1,6262629300105,Old
0996692721102438,,RECOLIC SYRUP ORAL 120 mL,نو تک فار,10320600467,92798,1,6262629300013,Old
5898961474260606,,RECOLIC SYRUP ORAL 120 mL,نوتک فار,10320600467,92798,1,6262629300310,Old
1885985692901040,,RECOLIC SYRUP ORAL 120 mL,نوتک فار,10320600467,92798,1,6262629300266,Old
2415606017528791,,RECOLIC SYRUP ORAL 120 mL,نو تک فار,10320600467,92798,1,6262629300204,Old
3723155749850058,,RECOVE OINTMENT TOPICAL 25 g,توسن دارو,10861015847,92799,1,6260783900018,Old
2843477788629577,,RECTA MELIS SUPPOSITORY RECTAL,اکسیر گستر اسپادانا,10260684850,92800,10,6262814900080,Old
9626470862233123,,RECTOSUPP-BDA SUPPOSITORY RECTAL,بهتا دارو آفرینش,14004003293,92801,10,6263041500241,Old
2695814052882548,,RECTUS OINTMENT TOPICAL 30 g,ایران داروک,10100876173,92802,1,6260503200749,Old
0970620363834415,,RECUBIZUL OINTMENT TOPICAL 20 g,نو تک فار,10320600467,92803,1,6262629300020,Old
1994856391148553,,RECUBIZUL OINTMENT TOPICAL 20 g,نو تک فار,10320600467,92803,1,6262629300228,Old
1425852691357722,,RECUBIZUL SHAMPO TOPICAL 200 mL,نو تک فار,10320600467,92804,1,6262629300150,Old
9965313319528024,,RECUBIZUL SHAMPO TOPICAL 500 mL,نو تک فار,10320600467,92805,1,6262629300068,Old
5720831116744308,,REDOFLU KIDS SYRUP ORAL 120 mL,رضا دارو البرز,14007764064,92806,1,6262350900032,Old
8175386166782898,,REDOFLU KIDS SYRUP ORAL 120 mL,رضا دارو البرز,14007764064,92806,1,6262350900155,Old
9762276660615444,,REDOFLU KIDS SYRUP ORAL 120 mL,رضا دارو البرز,14007764064,92806,1,6262350900094,Old
4607722821944648,,REDUCID SUSPENSION ORAL 240 mL,سیمرغ داروی عطار,14003077918,92807,1,6263056100122,Old
8648042297778529,,RELAXIM DROPS ORAL 30 mL,سیمرغ داروی عطار,14003077918,92808,1,6263056101624,Old
7074683575416798,,RELUNG ZMZ SYRUP ORAL 250 mL,زرین طب مشرق زمین,10630182119,92809,1,6267398600050,Old
4616346478941294,,RENAMIX DROPS ORAL 30 mL,متین آسا فارمد,14006467725,92810,1,6263776400137,Old
5136342389490443,,REPELGOL CREAM TOPICAL 30 g,گل دارو,10100931371,92811,1,6260232390759,Old
3095241784420913,,REPELGOL CREAM TOPICAL 30 g,گل دارو,10100931371,92811,1,6260232302011,New
7016143957891919,,REPELGOL LOTION TOPICAL 120 mL,گل دارو,10100931371,92812,1,6260232390520,Old
6675539514949368,,RESPICALM SYRUP ORAL 120 mL,نیاک,10700080177,92813,1,6260719501166,Old
2034952985659650,,REUTEFLOR DROPS ORAL 5 mL,فرا دارو فن آور مهر,14005804900,92814,1,6269366900100,Old
1111756036853079,,REUTEFLOR POWDER ORAL 1 g,فرا دارو فن آور مهر,14005804900,92815,1,6269366900094,Old
8694466079573338,,REYHAN FARATEB OINTMENT TOPICAL 30 g,علمی تحقیقاتی فرا طب ایساتیس شرق,10103203008,92816,1,6262719701652,Old
4320700137544168,,RHAMOKID POWDER ORAL 1.5 g,اسوه فارمد ایرانیان,14006598707,92817,14,6269730000047,Old
6402317649082832,,RHAMOKID POWDER ORAL 1.5 g,کیا زیست مکمل,14006598707,92817,14,6269730000009,Old
8822719010856492,,RHINO VULGARIS SYRUP ORAL 120 mL,شرکت بهداشتی داروئی بلوط بهداشت خزر,10861629138,92818,1,6260809000739,Old
2225877018345618,,ROGANUM DROPS ORAL 15 mL,گیاهان قائم دارو,10860972712,92819,1,6260582500600,Old
9240059792923512,,ROGHAN BADAM TALKH NOSHAD OIL TOPICAL 37 mL,دارو سازی گنجینه عصاره طبیعت,10260554197,92820,1,6262635300151,Old
1997662258611340,,ROGHAN DARCHIN NOSHAD OIL TOPICAL 37 mL,دارو سازی گنجینه عصاره طبیعت,10260554197,92821,1,6262635300038,Old
6505451416561272,,ROGHAN FELFEL GHERMEZ NOSHAD OIL TOPICAL 37 mL,دارو سازی گنجینه عصاره طبیعت,10260554197,92822,1,6262635300021,Old
3608877757930652,,ROGHAN GOL BANAFSHEH NOSHAD OIL TOPICAL 37 mL,دارو سازی گنجینه عصاره طبیعت,10260554197,92823,1,6262635300076,Old
4904665973456287,,ROGHAN GOL SORKH NOSHAD OIL TOPICAL 37 mL,دارو سازی گنجینه عصاره طبیعت,10260554197,92824,1,6262635300083,Old
2007665060692314,,ROGHAN KADOO TEBI ZB DROPS ORAL 30 mL,دارویی زرد بند,10861684637,92825,1,6260455200286,Old
6517639189828711,,ROGHAN KARCHAK KDS OIL ORAL 40 g,کیمیا دارو سپهر,10100472797,92826,1,6260728800083,Old
6450056791340866,,ROGHAN KARCHAK KIMIA DAROU SEPEHR OIL ORAL 40 g,کیمیا دارو سپهر,10100472797,92827,1,6260728800205,Old
6452881166564625,,ROGHAN KARCHAK MAHDARU OIL ORAL 40 g,مه داروی طوبی نظرآباد,10184003543,92828,1,6260577610710,Old
4645505328817986,,ROGHAN KARCHAK NOSHAD LINIMENT OIL TOPICAL 37 mL,دارو سازی گنجینه عصاره طبیعت,10260554197,92829,1,6262635300465,Old
8609625975688213,,ROGHAN KARCHAK NOSHAD OIL ORAL 37 mL,دارو سازی گنجینه عصاره طبیعت,10260554197,92830,1,6262635300236,Old
8419989312678025,,ROGHAN KATAN NOSHAD OIL ORAL 37 mL,دارو سازی گنجینه عصاره طبیعت,10260554197,92831,1,6262635300229,Old
4363402331834284,,ROGHAN KATAN ZB DROPS ORAL 30 mL,دارویی زرد بند,10861684637,92832,1,6260455200354,Old
6346491288897140,,ROGHAN KONJED SPRAY NASAL 15 mL,داروسازی جابرابن حیان,10100339921,92833,1,6260155763609,Old
4597145090343148,,ROGHAN SIR NOSHAD OIL TOPICAL 37 mL,دارو سازی گنجینه عصاره طبیعت,10260554197,92834,1,6262635300182,Old
6069726719108660,,ROLAX PLUS GH POWDER ORAL 50 g,گیاهان قائم دارو,10860972712,92835,1,6260582500631,Old
1526711879631403,,ROSEMARY BARIJ SOLUTION TOPICAL 30 mL,باریج اسانس,10260162555,92836,1,6260084710019,Old
3963209314301340,,ROSEMARY IMPOHERB POWDER ORAL 2 g,جهاد دانشگاهی,14001906001,92837,20,6262223500529,Old
3920615036024013,,ROSEMARY MAHDARU TUBA OINTMENT TOPICAL 30 g,مه داروی طوبی نظرآباد,10184003543,92838,1,6260577698794,Old
4753726018291157,,ROSEMARY MDR CREAM TOPICAL 30 g,ماهان دارو رهام,14007437902,92839,1,6269577700025,Old
2985985739499413,,ROSEMARY MEDIPHARM OINTMENT TOPICAL 30 g,کیش مدیفارم,10861529740,92840,1,6260509312118,Old
2634994033667724,,ROSEMARY SINA GOL OIL TOPICAL 45 mL,دارو سازی سینا فرآور اسپادانا,10260596961,92841,1,6262292000678,Old
8381608915800895,,ROSEMARY ZB SOLUTION TOPICAL 120 mL,دارویی زرد بند,10861684637,92842,1,6260455200385,Old
1408413459133093,,ROSESCALP SOLUTION TOPICAL 60 mL,ایران داروک,10100876173,92843,60,6260503201449,Old
0420395590802714,,ROSMARIDIN CREAM TOPICAL 30 g,مجتمع صنایع دینه ایران,10100825302,92844,1,6260154714039,Old
3104405424520779,,ROSMARIDIN CREAM TOPICAL 30 g,مجتمع صنایع دینه ایران,10100825302,92844,1,06260154714039,New
2438033760651907,,ROTARIN POWDER ORAL 5 g,گیاهان قائم دارو,10860972712,92845,10,6260582500662,Old
7256439265767683,,ROUZ-PSYLLIUM HUSK POWDER ORAL 7 g,روزدارو,10100373295,92846,10,6260165001272,Old
3597065546601547,,ROUZ-PSYLLIUM SEED POWDER ORAL 7 g,روزدارو,10100373295,92847,10,6260165001289,Old
1981786829649242,,ROYAL JELLY+GINSENG KIMIA ZIST POYA SYRUP ORAL 120 mL,کیمیا زیست پویا,14005366488,92848,1,6263244500048,Old
5320575318518758,,ROYAL JELLY ASAL PONIK KHANSAR PASTE ORAL 150 g,بسته بندی عسل پونیک خوانسار,10260079870,92849,1,6263531000183,Old
7893615749545660,,ROYAL JELLY ASAL PONIK KHANSAR PASTE ORAL 311 g,بسته بندی عسل پونیک خوانسار,10260079870,92850,1,6263531000190,Old
9014228179055552,,SABULAR POWDER ORAL 1 g,فرا دارو فن آور مهر,14005804900,92851,10,6269366900056,Old
4503619441013809,,SALIRAVIRA DROPS INHALER 20 mL,میم دارو,10861941825,92852,1,6261540700148,Old
9537340184415703,,SALIRAVIRA SPRAY NASAL 20 mL,میم دارو,10861941825,92853,1,6261540700155,Old
6051091790519742,,SALIRAVIRA SPRAY OROPHARYNGEAL 20 mL,میم دارو,10861941825,92854,1,6261540700179,Old
1895254547866535,,SALVA MINTH TOOTH PASTE TOPICAL 50 g,پور سینا,10100471534,92855,1,6260161000798,Old
0900842084120534,,SALVIZAN GEL TOPICAL 15 g,گل دارو,10100931371,92856,1,6260232390087,Old
8284806512623155,,SALVIZAN GEL TOPICAL 15 g,گل دارو,10100931371,92856,1,6260232301199,New
8762998025252185,,SAMACOUGH SYRUP ORAL 120 mL,سما نیک سلامت گستر,14006197179,92857,1,6269552300097,Old
6310205957593429,,SAMANIK GINSENG POWDER ORAL 3 g,سما نیک سلامت گستر,14006197179,92858,25,6269552300035,Old
1850238642347963,,SAMANIK GINSENG POWDER ORAL 3 g,سما نیک سلامت گستر,14006197179,92858,50,6269552300226,Old
3163699427122382,,SANA GOLCHAI POWDER ORAL 2 g,گلچای,10100185683,92859,1,6260236310319,Old
9640836865182024,,SANANITOS APETITO-CRECIMIENTO SYRUP ORAL 130 mL,هیلیا فارمد,10320219065,92860,1,6269133700599,Old
7023601645084156,,SANANITOS BARRIGA SYRUP ORAL 130 mL,هیلیا فارمد,10320219065,92861,1,6269133700582,Old
9115415294167347,,SANANITOS DEFENSAS SYRUP ORAL 130 mL,هیلیا فارمد,10320219065,92862,1,6269133700605,Old
1419595858047561,,SANANITOS DEFENSAS SYRUP ORAL 130 mL,هیلیا فارمد,10320219065,92862,1,6269133700131,Old
3180121637784581,,SANANITOS DESCANSO SYRUP ORAL 130 mL,هیلیا فارمد,10320219065,92863,1,6269133700568,Old
6887911918114839,,SANANITOS REGUTRANS SYRUP ORAL 130 mL,هیلیا فارمد,10320219065,92864,1,6269133700179,Old
4092316556414978,,SANANITOS REGUTRANS SYRUP ORAL 130 mL,هیلیا فارمد,10320219065,92864,1,6269133700575,Old
4011769905672124,,SANKOL DROPS ORAL 30 mL,گل دارو,10100931371,92865,1,6260232310016,Old
4014237159989225,,SANKOL SYRUP ORAL 60 mL,گل دارو,10100931371,92866,1,6260232300574,Old
1921992880372703,,SANKOL SYRUP ORAL 60 mL,گل دارو,10100931371,92866,1,6260232301830,New
4553573005031124,,SATUREX KHORRAMAN POWDER ORAL 3 g,مجتمع دانش بنیان کشت و صنعت خرمان,10861267221,92867,30,,Old
2959582195230663,,SATURICOM OINTMENT TOPICAL 50 g,کیمیا دارو افلاک,10740101844,92868,1,6263032300027,Old
5932111992191356,,SATURICOM OINTMENT TOPICAL 50 g,کیمیا دارو افلاک,10740101844,92868,1,6263032300041,Old
7402190243459778,,SEGA NOSE SYRUP ORAL 200 mL,سلامت گستر آرتیمان,14003495433,92869,1,6262808200820,Old
4012271729552324,,SENA MAHDARU POWDER ORAL 2 g,مه داروی طوبی نظرآباد,10184003543,92870,20,6260577698657,Old
5550177874791278,,SENAGOL SYRUP ORAL 60 mL,گل دارو,10100931371,92871,1,6260232380033,Old
4272826171144681,,SENAGOL SYRUP ORAL 60 mL,گل دارو,10100931371,92871,1,6260232301144,New
1483950662378262,,SENAGRAPH POWDER ORAL 5 g,ایران داروک,10100876173,92872,1,6260503200138,Old
4209159041733125,,SENA-LAXL SYRUP ORAL 60 mL,ایران داروک,10100876173,92873,1,6260503200534,Old
7526409212033317,,SENNA IMPOHERB POWDER ORAL 2 g,جهاد دانشگاهی,14001906001,92874,20,6262223500505,Old
1151548278622908,,SENNA TARKIBI IMPOHERB POWDER ORAL 1.5 g,جهاد دانشگاهی,14001906001,92875,20,6262223500727,Update
4556142177036218,,SEPI-CLIMAX GEL TOPICAL 30 g,دارو سازی سپیداج,10101366018,92876,1,6260493500164,Old
6676365137766328,,SESALIN SPRAY NASAL 15 mL,داروسازی رها اصفهان,10260402162,92877,1,6260616501238,Old
3792263331467633,,SESANOSE SPRAY NASAL 15 mL,داروسازی رها اصفهان,10260402162,92878,1,6260616500804,Old
3557012339445799,,SHAH BALOUT HENDI ZOLANG GEL TOPICAL 50 g,دارویی دانشگر زولنگ رسپینا,14005735037,92879,1,6263883900063,Old
1331368039759508,,SHEVID TS DROPS ORAL 15 mL,دارویی زرد بند,10861684637,92880,1,6260455200057,Old
4858239338642522,,SHIRAFZA DROPS ORAL 30 mL,گل دارو,10100931371,92881,1,6260232301663,Old
4723583458690189,,SHIRAFZA DROPS ORAL 30 mL,گل دارو,10100931371,92881,1,6260232310023,Old
2284994387588805,,SHIRINBAYAN GOLCHAI POWDER ORAL 2 g,گلچای,10100185683,92882,20,6260236300051,Old
9927901210378861,,SHIRINBAYAN IMPOHERB POWDER ORAL 2 g,جهاد دانشگاهی,14001906001,92883,20,6262223500420,Old
8688028791521260,,SIFENDIL DROPS ORAL 30 mL,دارو سازی حکیم,10100359861,92884,1,6260155802780,Old
1888630089511799,,SILYBIN E POWDER ORAL 3/5 g,تدبیر کالای جم,10101884965,92885,30,6260589800291,Old
4639051725265079,,SILYMARIN ZB DROPS ORAL 30 mL,دارویی زرد بند,10861684637,92886,1,6260455200491,Old
7852752954655618,,SIMOAPPETA SYRUP ORAL 120 mL,سیمرغ داروی عطار,14003077918,92887,1,6263056100825,Old
8583694586936967,,SIMODENT GEL DENTAL 10 g,سیمرغ داروی عطار,14003077918,92888,1,6263056100177,Old
7976565564381493,,SIMOSED SYRUP ORAL 120 mL,سیمرغ داروی عطار,14003077918,92889,1,6263056100849,Old
1738880257913507,,SIMOSPAN SYRUP ORAL 120 mL,سیمرغ داروی عطار,14003077918,92890,1,6263056100726,Old
2230590097121260,,SIMOVAG SUPPOSITORY VAGINAL,سیمرغ داروی عطار,14003077918,92891,7,6263056102072,Old
3756353404944413,,SIYAHDANEH PANACEA POWDER ORAL 45 g,دلتا لذیذ,10320477667,92892,1,,Old
6059342966096913,,SOEHAZEME DAROU DARMAN SAHAR POWDER ORAL 2 g,دارو درمان سحر,14004667142,92893,20,,Old
1933827936352468,,SOLAPROST DROPS ORAL 30 mL,متین آسا فارمد,14006467725,92894,1,6263776400120,Old
6234302663776937,,SONBOLALTIB IMPOHERB POWDER ORAL 2 g,جهاد دانشگاهی,14001906001,92895,20,6262223500444,Old
9796933338354439,,SONBOLETIB ZB SYRUP ORAL 120 mL,دارویی زرد بند,10861684637,92896,1,6260455200231,Old
3574253670369171,,STAR VIT APPETIZER SYRUP ORAL 200 mL,سمر طب درمان,10104000158,92897,1,6264152600660,Old
9941211914627275,,STEVIA GE ORAL DROPS 15 mL,کشت و صنعت و داروسازی گیاه اسانس دکتر سلیمانی,10700074007,92898,1,6260608200378,Old
0069813776519571,,STOP SNORING SOLUTION MOUTHWASH IRRIGATION 250 mL,گل دارو,10100931371,92899,1,6260232360042,Old
7131888660126390,,STRAGOL DROPS ORAL 30 mL,گل دارو,10100931371,92900,1,6260232390544,Old
8027206087442531,,STRAUSS HEART DROPS ORAL 50 mL,توسعه تجارت قطره حیات,14004563138,92901,1,6262163500016,Old
9200236137127884,,SUNWIC 3 IN 1 POWDER ORAL 4 g,آیریا نیک,10101311063,92902,20,6260637000581,Old
7734080575524118,,SUNWIC IBS POWDER ORAL 4 g,آیریا نیک,10101311063,92903,1,6260637000550,Old
7195807522140743,,SUNWIC IBS POWDER ORAL 4 g,آیریا نیک,10101311063,92903,10,6260637010672,Old
6641150239686772,,SUPER COLLAGEN BUILDER SOLUTION ORAL 500 mL,اکسیر طب پرنیان,14006568872,92904,1,6269541900567,Old
3794559099528487,,SUPER PLANT FATTENING SINA PAJOH POWDER ORAL 500 g,جهاد دانشگاهی,14001906001,92905,1,6262223500178,Old
9240442022552568,,SWEATLESS SPRAY TOPICAL 60 mL,کشت و صنعت و داروسازی گیاه اسانس دکتر سلیمانی,10700074007,92906,1,6260608200910,Old
6469987936277780,,TALENTIN OINTMENT TOPICAL 30 g,لابراتوارهای رازک,10860385410,92907,1,6260154205551,Old
3479781621897571,,TANACETUM ZB ORAL DROPS 30 mL,دارویی زرد بند,10861684637,92908,1,6260455200224,Old
1896904766724003,,TASH COUGH SYRUP ORAL,گل چکان خراسان,10380251440,92909,1,6260329275105,Old
9167434017803396,,TASH COUGH SYRUP ORAL 120 mL,بنیان کسری سرشت سلامت,14007967682,92910,1,6269962800040,Old
6774780021124734,,TC PAN SYRUP ORAL 100 mL,داروسازی تهران شیمی,10100348754,92911,1,6260136630302,Old
7541637279578670,,TEA TREE OIL DELTA SOLUTION TOPICAL 1% 30 mL,دلتا دارو,10103856890,92912,1,6260721801902,Old
8988818930783764,,TEA TREE OIL DELTA SOLUTION TOPICAL 1% 60 mL,دلتا دارو,10103856890,92913,1,6260721801896,Old
4211084291086782,,TEACENT POWDER ORAL 1/8 g,ترانه های شفا بخش طبیعت,14005159863,92914,20,,Old
4771022830724395,,THERMORAKS OINTMENT TOPICAL 30 g,نوش داروی البرز,10190036210,92915,1,6262613700102,Old
7615833081594016,,THERMORUB OINTMENT TOPICAL 19 g,داروسازی تولید دارو,10102901102,92916,1,6260803062955,Old
7663579965847719,,THERMORUB OINTMENT TOPICAL 38 g,داروسازی تولید دارو,10102901102,92917,1,6260803062962,Old
4671304223437116,,THYMASAN R.D SYRUP ORAL 120 mL,حکیم مومن تبریزی,10860385097,92918,1,6260536700841,Old
9105056867715793,,THYMEX DROPS ORAL 30 mL,ایران داروک,10100876173,92919,1,6260503200091,Old
8183483052677205,,THYMEX PLUS SYRUP ORAL 140 mL,ایران داروک,10100876173,92920,1,6260503201173,Old
8441631288799212,,THYMEX PLUS SYRUP ORAL 140 mL,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,92920,1,6260503201883,Old
8463565719788004,,THYMEX SPRAY PHARYNGEAL 20 mL,ایران داروک,10100876173,92921,1,6260503201333,Old
4230938936555956,,THYMEX SYRUP ORAL 120 mL,ایران داروک,10100876173,92922,1,6260503200084,Old
2297015060612702,,THYMEX SYRUP ORAL 140 mL,ایران داروک,10100876173,92923,1,6260503201845,Old
0007567252184526,,THYMEX SYRUP ORAL 140 mL,ایران داروک,10100876173,92923,1,6260503201128,Old
4039862762606306,,THYMEX SYRUP ORAL 140 mL,داروسازی آرایشی و بهداشتی ایران داروک,10100876173,92923,1,06260503202705,New
9069496391770661,,THYMIAN SUGAR FREE SYRUP ORAL 120 mL,لابراتوار دارو سازی آرایشی و بهداشتی مینا سهامی,10100258539,92924,1,6260128144916,Old
5331334245743169,,THYMIAN SYRUP ORAL 120 mL,لابراتوار دارو سازی آرایشی و بهداشتی مینا سهامی,10100258539,92925,1,6260128140154,Old
4861855736099332,,THYMIAN SYRUP ORAL 120 mL,لابراتوار دارو سازی آرایشی و بهداشتی مینا سهامی,10100258539,92925,1,6260128100325,Old
5926482247896311,,THYMICOLD SYRUP ORAL 120 mL,داروسازی امین,10260063258,92926,1,6260154942906,Old
1441402252460717,,THYMOKIM SYRUP ORAL 120 mL,دارو سازی حکیم,10100359861,92927,1,6260155802926,Old
5214159771686476,,THYMUS ZB SOLUTION ORAL 120 mL,دارویی زرد بند,10861684637,92928,1,6260455200415,Old
8586880653520532,,THYMUSAN SYRUP ORAL 120 mL,دارودرمان پارس,10102333152,92929,1,6260531704660,Old
7960136152469884,,THYMUSAN SYRUP ORAL 120 mL,دارودرمان پارس,10102333152,92929,1,6260531702369,Old
2489410200450055,,TRAUMAHERB OINTMENT TOPICAL 50 g,گل دارو,10100931371,92930,1,6260232300154,Old
9660257945857790,,TRAUMAHERB OINTMENT TOPICAL 50 g,گل دارو,10100931371,92930,1,6260232301120,New
8348804137682593,,TRIBULUS P.S CAPSULE ORAL,پور سینا,10100471534,92931,30,6260161000514,Old
0209135642560127,,TUSSIAN SYRUP ORAL 120 mL,گل دارو,10100931371,92932,1,6260232380057,Old
1828760244903108,,TUSSIAN SYRUP ORAL 120 mL,گل دارو,10100931371,92932,1,6260232301250,New
6000873530823565,,TYMASIN PLUS SYRUP ORAL 150 mL,کشت و فرآوری مهرسا داروی یاسین,14006457068,92933,1,6263832600037,Old
4826317640667904,,UHEALTH-BAMBOO COLLAGEN SOLUTION ORAL 15 mL,آرین سلامت سینا,10104090275,92934,7,6265581501276,Old
3442652051575358,,URTICA ZB SOLUTION ORAL 250 mL,دارویی زرد بند,10861684637,92935,1,6260455200828,Old
7469059115923387,,UVABUTIN DROPS ORAL 60 mL,کشت و صنعت و داروسازی گیاه اسانس دکتر سلیمانی,10700074007,92936,1,6260608200408,Old
6527335882207063,,VAGIHEAL BARIJ GEL VAGINAL 30 g,باریج اسانس,10260162555,92937,1,6260084715427,Old
7522463428357009,,VAGINFECT-BDA SUPPOSITORY VAGINAL,بهتا دارو آفرینش,14004003293,92938,6,6263041500210,Old
3171436718455550,,VAGINFECT-BDA SUPPOSITORY VAGINAL,بهتا دارو آفرینش,14004003293,92938,6,6263041500388,Old
3967414250912937,,VALERAIDHTS HAKIM TEJARAT SAHAND CAPSULE ORAL,حکیم تجارت سهند,14004367430,92939,30,6263543700187,Old
2929708834888249,,VALERIC SYRUP ORAL 120 mL,لابراتوار دارو سازی آرایشی و بهداشتی مینا سهامی,10100258539,92940,1,6260128140161,Old
4552387861636841,,VALI OINTMENT TOPICAL 30 g,آترا دارو صدر آزما,10200434354,92941,1,6269357100014,Old
6373504092421433,,VARDIBEL SYRUP ORAL 240 mL,سنابل دارو,10104072945,92942,1,6262581000198,Old
8257113887267746,,VARDIBEL SYRUP ORAL 240 mL,سنابل دارو,10104072945,92942,1,06262581000358,New
1841044673064508,,VARICOMED GEL TOPICAL 120 mL,ایران داروک,10100876173,92943,1,6260503201470,Old
3703636044573330,,VARIGEL GEL TOPICAL 60 g,لابراتوارهای رازک,10860385410,92944,1,6260154206411,Old
1145262017243223,,VARIZOL GEL TOPICAL 50 g,دارویی دانشگر زولنگ رسپینا,14005735037,92945,1,6263883900070,Old
3117984848471004,,VASOTON CREAM TOPICAL 30 g,داریا نوید سلامت,14005306987,92946,1,6269386600011,Old
5231872561162767,,VENOGOL CREAM TOPICAL 30 g,گل دارو,10100931371,92947,1,6260232390117,Old
1168638782217393,,VENOGOL CREAM TOPICAL 30 g,گل دارو,10100931371,92947,1,6260232301946,New
4050275681672089,,VESNAB DROPS ORAL 30 mL,یاس فارمد ایرانیان,14007333138,92948,1,6269370400177,Old
